order_id,distance_km,prep_time_min,estimated_travel_time_min,hour_of_day,day_of_week,is_raining,courier_experience,actual_delivery_time_min,promised_eta_min,is_late
46511,2.47,30,5.4,1,3,0,0,50.7,35.4,1
46512,3.24,27,6.3,2,2,0,1,33.6,33.3,0
46513,1.68,24,4.5,20,2,0,1,37.9,33.5,0
46514,3.46,7,6.4,1,6,1,2,18.6,13.4,0
46515,6.31,9,12.9,3,5,1,0,38.1,21.9,1
46516,2.68,19,5.7,16,0,0,2,29.5,24.7,0
46517,1.35,30,3.3,12,4,0,1,47.4,38.3,0
46518,11.96,5,17.6,7,3,0,1,25.6,22.6,0
46519,5.73,30,15.4,2,2,0,1,47.2,45.4,0
46520,10.06,20,16.2,17,3,0,2,39.8,36.2,0
46521,9.0,21,14.6,8,1,0,1,38.3,35.6,0
46522,2.4,17,3.9,9,3,1,2,26.8,20.9,0
46523,6.39,19,13.4,0,6,0,2,40.2,32.4,0
46524,7.03,6,11.2,13,2,0,1,26.6,22.2,0
46525,2.32,18,4.2,22,0,0,1,20.0,22.2,0
46526,1.79,15,4.3,21,0,0,1,21.7,24.3,0
46527,3.53,17,6.4,16,5,0,2,24.8,23.4,0
46528,3.5,13,7.1,16,4,0,2,20.1,20.1,0
46529,3.69,22,6.4,10,6,0,1,30.0,28.4,0
46530,3.4,31,5.9,7,5,0,1,43.4,36.9,0
46531,6.79,7,12.2,13,5,0,1,36.5,24.2,1
46532,3.89,18,6.7,20,2,0,2,35.4,29.7,0
46533,9.37,12,22.3,6,6,0,0,38.9,34.3,0
46534,1.1,7,1.9,5,6,0,1,14.7,8.9,0
46535,7.65,27,12.7,4,5,1,0,51.9,39.7,1
46536,9.38,17,14.4,11,0,0,0,51.9,36.4,1
46537,5.53,20,8.3,10,1,0,1,33.6,28.3,0
46538,4.17,24,6.0,18,2,0,2,42.8,35.0,0
46539,3.99,10,7.5,4,5,0,0,25.1,17.5,0
46540,4.27,32,7.0,21,3,0,0,54.9,44.0,1
46541,1.85,31,2.8,8,1,1,2,41.1,33.8,0
46542,7.18,31,10.4,13,0,0,2,50.7,46.4,0
46543,7.67,13,14.3,5,5,0,2,27.1,27.3,0
46544,4.98,18,10.1,0,2,1,1,36.1,28.1,0
46545,11.49,13,25.9,0,2,1,1,55.2,38.9,1
46546,10.98,23,18.7,4,4,0,0,54.2,41.7,1
46547,3.93,13,8.5,10,2,0,2,31.9,21.5,1
46548,8.92,34,15.1,12,6,0,1,57.8,54.1,0
46549,1.84,12,3.0,0,3,0,1,18.0,15.0,0
46550,9.21,9,14.7,9,2,0,2,22.8,23.7,0
46551,8.96,19,15.4,8,0,0,1,40.2,34.4,0
46552,4.6,31,10.2,10,3,0,0,47.5,41.2,0
46553,4.95,5,13.9,7,4,0,1,23.2,18.9,0
46554,7.24,30,19.9,7,2,0,0,56.3,49.9,0
46555,3.72,29,8.3,0,1,0,2,38.5,37.3,0
46556,7.09,32,18.1,3,6,0,0,59.8,50.1,0
46557,10.71,21,25.4,6,2,0,1,46.4,46.4,0
46558,5.62,34,14.2,1,5,0,2,57.6,48.2,0
46559,2.85,17,7.7,9,5,0,2,27.0,24.7,0
46560,6.92,9,10.0,9,4,0,1,26.2,19.0,0
46561,8.01,5,17.3,0,5,1,0,37.3,22.3,1
46562,6.55,21,12.5,3,5,0,0,44.0,33.5,1
46563,0.77,6,1.7,23,6,0,2,10.0,7.7,0
46564,8.2,9,16.8,13,5,1,1,45.9,30.8,1
46565,0.92,33,2.6,2,3,0,2,37.2,35.6,0
46566,5.3,13,8.0,7,6,0,2,21.5,21.0,0
46567,5.27,10,11.0,13,5,1,1,39.9,26.0,1
46568,10.23,28,17.4,23,5,0,2,47.1,45.4,0
46569,10.42,14,20.9,18,2,0,0,50.3,39.9,1
46570,9.41,31,18.5,22,2,0,2,46.1,49.5,0
46571,9.93,13,19.3,13,3,1,2,47.7,37.3,1
46572,3.02,18,7.8,6,0,0,1,32.2,25.8,0
46573,8.74,5,15.3,21,4,0,1,28.7,25.3,0
46574,9.12,27,17.6,12,0,1,2,62.9,49.6,1
46575,9.45,32,19.5,13,0,1,2,75.4,56.5,1
46576,9.64,11,15.2,2,0,0,2,27.6,26.2,0
46577,2.38,24,5.6,10,5,0,1,37.3,29.6,0
46578,3.45,18,8.0,6,3,0,2,27.7,26.0,0
46579,9.51,31,14.2,14,2,0,1,50.5,45.2,0
46580,2.19,5,5.7,0,3,0,2,11.2,10.7,0
46581,1.93,33,2.8,22,5,1,0,54.4,35.8,1
46582,11.74,28,19.9,3,1,1,1,65.9,47.9,1
46583,11.63,20,19.1,18,1,0,1,46.8,44.1,0
46584,4.37,12,11.9,1,5,0,1,21.0,23.9,0
46585,0.6,13,0.9,11,6,0,0,30.0,18.9,1
46586,5.08,6,10.0,5,5,1,1,24.3,16.0,0
46587,0.8,7,2.1,0,4,0,0,21.7,9.1,1
46588,2.15,15,3.9,19,0,1,0,53.2,23.9,1
46589,3.08,23,6.4,3,2,0,2,32.4,29.4,0
46590,10.15,15,17.1,21,3,0,2,32.5,37.1,0
46591,4.82,7,11.4,11,6,0,0,37.1,23.4,1
46592,0.59,26,1.7,20,0,1,2,37.9,32.7,0
46593,7.82,8,21.0,15,2,1,1,35.2,29.0,0
46594,1.31,15,2.7,13,3,1,2,34.9,22.7,1
46595,10.78,34,25.6,2,5,1,1,74.6,59.6,1
46596,3.32,14,5.2,0,6,0,1,18.4,19.2,0
46597,3.23,15,7.8,6,0,0,1,31.9,22.8,0
46598,5.07,5,12.8,1,4,1,1,34.5,17.8,1
46599,1.74,5,3.9,6,4,0,1,14.3,8.9,0
46600,0.77,28,1.2,12,4,0,0,43.4,34.2,0
46601,11.02,12,18.6,6,6,0,1,33.7,30.6,0
46602,10.43,7,24.2,0,3,0,1,40.0,31.2,0
46603,11.04,32,22.2,10,6,0,1,53.0,54.2,0
46604,8.28,15,20.1,2,4,0,1,41.7,35.1,0
46605,0.65,8,1.8,19,3,1,2,25.2,14.8,1
46606,11.69,12,30.8,1,0,0,1,40.6,42.8,0
46607,8.65,9,17.5,6,6,0,1,33.2,26.5,0
46608,5.28,33,14.2,11,1,0,1,61.3,52.2,0
46609,8.92,28,19.5,6,1,0,1,50.9,47.5,0
46610,7.02,23,12.4,21,0,1,2,45.1,40.4,0
46611,8.22,26,14.4,3,4,1,2,54.3,40.4,1
46612,9.98,5,24.0,21,5,0,0,37.7,34.0,0
46613,11.27,18,17.2,9,2,1,1,47.8,35.2,1
46614,9.66,25,24.3,18,4,0,2,56.9,54.3,0
46615,10.8,27,17.5,1,3,0,1,44.0,44.5,0
46616,7.03,31,11.1,10,4,0,1,51.5,42.1,0
46617,4.39,29,10.8,10,4,0,1,43.9,39.8,0
46618,8.2,25,14.4,12,0,0,1,56.3,44.4,1
46619,6.9,10,10.5,4,6,0,1,29.4,20.5,0
46620,1.15,20,2.7,14,2,0,1,23.5,22.7,0
46621,7.12,20,18.7,5,4,0,1,50.3,38.7,1
46622,5.3,14,12.5,18,5,0,1,41.8,31.5,1
46623,4.75,23,7.5,1,1,0,1,36.7,30.5,0
46624,8.83,23,19.4,22,0,1,1,53.8,42.4,1
46625,10.68,28,17.2,0,5,0,2,43.0,45.2,0
46626,2.77,6,5.8,15,3,1,0,30.3,11.8,1
46627,9.64,11,14.9,23,0,0,2,29.9,25.9,0
46628,2.45,11,5.0,4,0,0,2,10.3,16.0,0
46629,7.13,11,11.9,20,2,0,2,33.6,27.9,0
46630,10.25,32,17.3,10,6,0,1,59.9,49.3,1
46631,10.92,14,30.3,7,4,0,1,43.4,44.3,0
46632,4.05,26,9.6,1,6,0,1,39.1,35.6,0
46633,9.92,31,28.3,11,3,1,2,75.3,64.3,1
46634,10.61,7,16.2,22,2,1,1,35.7,23.2,1
46635,2.49,28,3.7,22,0,1,1,53.1,31.7,1
46636,4.92,25,10.8,17,0,0,1,43.5,35.8,0
46637,9.43,34,21.2,8,1,1,1,72.2,55.2,1
46638,0.67,31,1.5,19,1,0,1,41.1,37.5,0
46639,7.7,13,21.6,21,5,0,0,55.9,39.6,1
46640,5.27,25,11.3,20,1,0,1,49.7,41.3,0
46641,6.45,11,12.7,8,6,0,2,20.7,23.7,0
46642,5.31,22,14.0,8,1,0,1,39.2,36.0,0
46643,2.75,34,7.0,5,2,0,1,42.4,41.0,0
46644,4.51,19,9.7,10,2,1,1,31.6,28.7,0
46645,10.4,33,21.2,11,6,0,0,77.8,59.2,1
46646,7.53,22,11.8,10,5,0,2,32.4,33.8,0
46647,5.99,32,9.3,6,2,1,0,58.3,41.3,1
46648,8.62,31,13.6,7,1,0,2,44.4,44.6,0
46649,2.61,5,4.6,1,1,0,2,10.0,9.6,0
46650,1.46,14,2.1,22,4,1,1,30.6,16.1,1
46651,6.81,7,13.6,2,5,1,2,25.4,20.6,0
46652,0.63,28,1.1,11,5,0,1,47.2,34.1,1
46653,2.2,26,3.7,1,5,0,0,30.5,29.7,0
46654,8.75,24,23.3,15,5,0,0,56.4,47.3,0
46655,10.87,8,17.6,3,3,1,2,29.7,25.6,0
46656,3.78,8,7.1,19,2,0,1,21.7,20.1,0
46657,4.9,30,8.1,20,0,0,1,44.8,43.1,0
46658,8.33,12,14.7,12,6,0,0,54.0,31.7,1
46659,9.76,22,17.2,14,0,1,1,49.8,39.2,1
46660,3.49,31,5.2,10,5,0,0,40.8,36.2,0
46661,10.0,14,18.6,0,4,1,1,48.1,32.6,1
46662,11.69,14,27.0,10,3,0,1,40.8,41.0,0
46663,1.51,10,4.2,19,1,1,2,31.2,19.2,1
46664,3.08,17,6.5,2,5,0,0,36.2,23.5,1
46665,8.85,23,19.0,21,2,1,2,56.5,47.0,0
46666,0.92,14,1.4,19,1,0,2,29.8,20.4,0
46667,3.77,12,9.6,20,0,0,2,29.5,26.6,0
46668,10.21,21,27.1,22,3,0,1,58.2,48.1,1
46669,8.34,6,20.5,20,5,0,1,41.3,31.5,0
46670,7.87,6,15.9,2,5,1,2,26.9,21.9,0
46671,7.54,24,15.7,6,6,0,1,45.7,39.7,0
46672,6.27,18,10.1,13,0,0,1,43.9,33.1,1
46673,9.32,34,13.7,12,0,0,1,50.0,52.7,0
46674,10.45,19,27.9,7,0,1,1,64.7,46.9,1
46675,9.65,14,22.3,1,5,1,2,40.4,36.3,0
46676,6.05,29,10.7,20,2,0,1,48.2,44.7,0
46677,9.45,7,16.1,21,6,1,1,44.9,28.1,1
46678,9.19,11,24.3,13,4,0,0,55.8,40.3,1
46679,5.74,28,8.5,14,0,0,2,39.8,36.5,0
46680,4.34,16,10.2,17,5,0,2,23.6,26.2,0
46681,5.22,18,8.6,13,4,0,2,42.3,31.6,1
46682,6.17,20,15.8,20,6,0,1,44.2,40.8,0
46683,2.19,22,3.5,22,4,0,1,26.5,25.5,0
46684,3.01,29,6.0,9,4,0,1,45.3,35.0,1
46685,1.67,22,2.6,1,5,1,1,36.2,24.6,1
46686,1.33,26,3.4,8,5,0,2,31.4,29.4,0
46687,7.01,28,10.1,21,2,1,1,53.6,43.1,1
46688,8.53,6,13.6,15,2,0,1,23.1,19.6,0
46689,7.56,20,11.4,7,2,0,2,24.8,31.4,0
46690,8.86,15,19.6,7,4,0,2,40.2,34.6,0
46691,5.17,16,13.9,4,4,0,1,42.6,29.9,1
46692,9.69,11,20.1,15,4,1,1,40.5,31.1,0
46693,9.1,27,21.0,10,2,0,1,53.5,48.0,0
46694,8.68,8,21.3,15,1,0,1,41.1,29.3,1
46695,9.31,8,13.6,22,2,1,1,29.1,21.6,0
46696,3.16,13,5.5,23,1,0,0,27.1,18.5,0
46697,7.05,33,13.9,9,2,1,2,54.2,46.9,0
46698,9.41,22,13.8,9,3,0,1,38.8,35.8,0
46699,1.64,17,3.2,20,3,0,1,28.1,25.2,0
46700,3.34,29,5.4,15,6,0,1,36.4,34.4,0
46701,6.14,6,11.2,15,6,0,2,16.8,17.2,0
46702,5.26,31,13.8,12,0,0,2,57.1,49.8,0
46703,11.01,15,16.7,21,2,0,2,30.7,36.7,0
46704,9.13,15,21.8,8,0,0,2,39.1,36.8,0
46705,0.97,31,2.3,8,0,0,0,38.6,33.3,0
46706,5.85,11,11.7,17,1,0,1,25.9,22.7,0
46707,9.27,12,17.8,22,6,0,1,36.7,29.8,0
46708,8.19,22,17.0,16,5,0,2,37.0,39.0,0
46709,6.68,12,14.9,3,1,1,1,36.8,26.9,0
46710,1.48,24,2.5,7,2,1,1,40.3,26.5,1
46711,11.02,22,22.7,10,6,0,1,49.5,44.7,0
46712,5.27,21,14.1,22,2,0,1,33.2,35.1,0
46713,2.17,18,3.6,16,5,0,0,23.1,21.6,0
46714,1.47,29,2.2,12,3,0,2,46.6,36.2,1
46715,9.53,27,21.6,20,5,1,2,71.2,53.6,1
46716,7.55,16,16.9,11,0,1,2,51.1,37.9,1
46717,3.39,10,8.1,12,3,1,0,40.4,23.1,1
46718,6.63,14,10.1,17,6,0,1,35.1,24.1,1
46719,11.38,9,30.9,0,6,0,1,38.5,39.9,0
46720,6.17,22,14.3,20,5,0,2,52.7,41.3,1
46721,4.99,31,9.0,15,1,0,2,42.0,40.0,0
46722,4.04,24,7.8,13,3,1,1,43.8,36.8,0
46723,2.6,29,4.3,14,3,0,0,36.7,33.3,0
46724,10.97,15,29.0,8,5,0,0,55.0,44.0,1
46725,2.47,33,5.6,18,1,0,1,49.1,43.6,0
46726,1.13,12,2.8,19,3,0,1,28.1,19.8,0
46727,2.14,22,5.4,8,5,1,0,38.2,27.4,1
46728,2.6,34,4.2,5,0,0,1,44.6,38.2,0
46729,5.39,5,7.9,1,2,0,0,24.2,12.9,1
46730,10.96,26,30.6,6,5,0,2,54.1,56.6,0
46731,2.05,19,4.4,18,3,0,0,45.7,28.4,1
46732,2.18,23,3.4,3,6,0,1,30.2,26.4,0
46733,5.53,29,10.7,19,4,0,1,51.8,44.7,0
46734,10.89,13,26.7,14,4,0,1,44.7,39.7,0
46735,11.16,34,31.2,14,4,0,2,69.1,65.2,0
46736,11.43,32,27.0,11,0,0,2,63.7,64.0,0
46737,1.96,20,4.1,22,3,0,2,26.2,24.1,0
46738,8.61,20,24.5,4,6,0,0,62.0,44.5,1
46739,7.94,27,15.5,2,2,0,2,41.1,42.5,0
46740,0.85,13,1.3,8,2,0,1,20.3,14.3,0
46741,8.23,15,21.0,15,1,0,2,35.3,36.0,0
46742,8.52,15,20.9,15,5,0,1,46.0,35.9,1
46743,8.05,7,20.1,23,4,1,1,46.5,27.1,1
46744,2.98,16,4.3,10,6,1,1,35.0,20.3,1
46745,4.32,34,6.6,13,2,0,0,48.6,45.6,0
46746,6.87,6,17.4,17,1,0,2,24.3,23.4,0
46747,2.09,30,4.1,23,6,0,2,34.3,34.1,0
46748,2.33,17,4.1,20,2,0,1,24.5,26.1,0
46749,8.54,14,12.4,10,4,0,1,35.4,26.4,0
46750,2.41,12,6.0,6,0,0,1,25.9,18.0,0
46751,0.69,11,1.1,8,1,1,1,26.8,12.1,1
46752,2.63,18,4.2,7,5,1,1,32.9,22.2,1
46753,1.37,12,2.3,18,5,0,1,25.8,19.3,0
46754,3.74,21,7.5,9,5,0,2,32.7,28.5,0
46755,9.24,27,13.2,12,4,0,1,50.1,45.2,0
46756,9.54,15,14.3,17,4,0,1,29.6,29.3,0
46757,1.32,31,2.7,12,4,1,2,48.2,38.7,0
46758,7.06,5,13.2,11,5,0,1,31.3,23.2,0
46759,1.51,9,4.1,22,4,0,2,11.0,13.1,0
46760,2.65,32,7.3,7,1,0,1,46.3,39.3,0
46761,9.52,30,15.3,14,4,0,1,43.3,45.3,0
46762,11.68,8,24.6,11,1,0,0,48.9,37.6,1
46763,3.62,17,6.2,16,6,0,0,35.8,23.2,1
46764,9.43,15,17.1,5,3,1,1,43.4,32.1,1
46765,4.43,8,6.8,17,5,0,1,17.9,14.8,0
46766,9.52,26,17.2,2,1,0,2,38.0,43.2,0
46767,7.06,17,13.5,3,6,0,1,40.2,30.5,0
46768,6.78,31,11.8,7,1,0,1,48.9,42.8,0
46769,9.8,15,25.6,10,3,1,2,47.8,40.6,0
46770,8.51,24,21.0,2,5,1,0,65.2,45.0,1
46771,11.66,32,19.8,23,0,0,2,54.2,51.8,0
46772,4.67,12,8.5,8,1,0,0,26.5,20.5,0
46773,11.48,16,23.4,4,0,0,1,44.7,39.4,0
46774,10.02,24,26.4,8,0,0,1,58.0,50.4,0
46775,6.18,25,15.7,21,3,0,2,44.7,45.7,0
46776,6.26,17,15.5,21,6,0,2,35.0,37.5,0
46777,10.87,7,28.3,0,3,0,2,37.0,35.3,0
46778,7.26,27,11.4,22,6,0,0,48.2,38.4,0
46779,4.38,25,6.8,3,0,0,1,30.3,31.8,0
46780,0.98,16,2.2,4,0,1,1,37.2,18.2,1
46781,3.95,29,9.7,16,1,1,1,51.0,38.7,1
46782,3.0,7,6.0,11,2,1,0,31.9,18.0,1
46783,1.98,21,2.8,17,0,0,1,26.8,23.8,0
46784,8.24,20,22.2,7,4,0,1,42.5,42.2,0
46785,5.05,7,7.6,5,0,0,2,10.0,14.6,0
46786,1.59,6,3.1,6,0,0,1,14.8,9.1,0
46787,4.26,34,8.3,11,1,1,1,60.5,47.3,1
46788,2.11,23,5.4,6,1,0,0,34.0,28.4,0
46789,7.38,30,15.9,3,0,0,0,54.8,45.9,0
46790,5.41,14,13.2,22,3,0,1,26.5,27.2,0
46791,11.24,20,17.3,10,1,0,2,42.0,37.3,0
46792,7.5,31,13.2,15,1,0,2,41.7,44.2,0
46793,9.3,18,14.8,4,1,1,2,40.8,32.8,0
46794,4.35,20,6.9,21,3,0,0,48.5,31.9,1
46795,9.18,30,16.2,6,1,1,1,59.5,46.2,1
46796,8.95,6,15.3,9,3,0,2,21.1,21.3,0
46797,11.9,21,19.5,3,1,1,1,47.4,40.5,0
46798,8.1,24,13.7,6,0,0,1,44.3,37.7,0
46799,11.04,30,21.6,2,3,0,0,63.8,51.6,1
46800,10.47,29,19.7,17,3,1,1,65.7,48.7,1
46801,11.07,10,15.9,5,4,1,1,31.2,25.9,0
46802,7.09,6,10.1,7,3,1,2,26.0,16.1,0
46803,3.08,10,5.5,6,2,0,1,23.3,15.5,0
46804,7.23,27,17.7,8,4,0,0,50.9,44.7,0
46805,11.1,11,28.5,1,1,0,1,47.4,39.5,0
46806,11.69,27,24.7,22,2,0,1,56.1,51.7,0
46807,11.38,33,18.2,13,2,0,2,60.9,56.2,0
46808,5.57,25,12.1,20,3,1,1,58.1,42.1,1
46809,9.75,8,22.0,5,0,0,2,34.4,30.0,0
46810,6.12,19,10.5,4,2,0,1,33.5,29.5,0
46811,8.45,13,17.3,13,5,0,1,38.1,35.3,0
46812,5.46,24,10.0,9,1,1,1,45.7,34.0,1
46813,3.98,18,6.4,22,4,0,1,27.6,24.4,0
46814,5.58,19,8.9,10,5,0,1,37.1,27.9,0
46815,4.03,23,7.5,4,4,0,2,30.3,30.5,0
46816,5.37,16,8.1,15,1,0,2,25.4,24.1,0
46817,8.29,33,12.8,16,6,0,1,48.9,45.8,0
46818,2.81,6,7.3,1,2,1,1,30.0,13.3,1
46819,8.28,26,14.1,13,0,1,1,68.1,45.1,1
46820,1.35,19,2.3,8,6,0,1,29.9,21.3,0
46821,0.52,25,1.2,20,4,0,1,47.0,31.2,1
46822,3.18,28,7.1,1,6,0,0,43.3,35.1,0
46823,2.83,30,5.1,22,4,0,0,43.3,35.1,0
46824,10.08,6,14.7,15,0,0,1,18.3,20.7,0
46825,9.19,16,21.7,5,2,0,1,40.8,37.7,0
46826,8.16,6,12.5,19,1,1,2,35.3,23.5,1
46827,8.62,15,19.3,23,2,1,1,46.7,34.3,1
46828,8.12,10,14.2,13,6,1,2,38.9,29.2,0
46829,10.0,24,21.5,9,5,0,1,43.1,45.5,0
46830,6.64,13,10.6,11,4,0,1,31.9,28.6,0
46831,0.7,19,1.1,18,3,0,2,20.1,25.1,0
46832,10.43,20,16.1,7,5,0,2,41.5,36.1,0
46833,5.91,7,8.7,11,4,0,1,21.5,20.7,0
46834,11.18,29,28.7,13,1,0,1,66.3,62.7,0
46835,10.77,18,23.8,16,1,0,1,47.2,41.8,0
46836,5.09,5,13.3,11,3,0,1,27.0,23.3,0
46837,11.23,8,17.9,17,1,1,1,30.5,25.9,0
46838,1.17,28,2.5,15,0,0,1,36.2,30.5,0
46839,8.12,33,13.1,17,6,1,1,62.9,46.1,1
46840,8.34,26,12.2,5,2,0,2,39.3,38.2,0
46841,10.16,13,18.2,11,2,0,0,43.1,36.2,0
46842,5.92,19,11.5,10,4,1,0,50.2,30.5,1
46843,3.27,13,8.1,7,2,1,0,31.4,21.1,1
46844,1.01,10,1.9,12,0,1,1,31.3,16.9,1
46845,5.87,30,13.0,10,4,0,1,47.9,43.0,0
46846,5.71,7,8.5,19,0,0,0,34.1,20.5,1
46847,4.6,17,7.4,16,2,1,2,41.7,24.4,1
46848,7.82,9,11.5,23,5,0,2,22.3,20.5,0
46849,6.61,19,9.7,17,0,0,2,26.1,28.7,0
46850,1.83,14,3.0,9,4,1,1,23.6,17.0,0
46851,1.05,16,2.3,16,1,1,2,26.7,18.3,0
46852,10.74,20,23.7,15,5,0,2,43.2,43.7,0
46853,9.03,14,21.2,17,5,0,1,40.1,35.2,0
46854,5.83,15,8.8,7,2,1,2,34.5,23.8,1
46855,6.2,13,11.0,21,4,0,1,37.3,29.0,0
46856,1.82,21,3.7,15,1,1,2,34.5,24.7,0
46857,3.53,25,7.7,1,5,0,1,33.0,32.7,0
46858,9.98,31,16.1,3,0,0,1,56.5,47.1,0
46859,1.95,34,3.1,18,4,1,1,51.5,42.1,0
46860,1.7,8,2.9,6,4,0,2,10.0,10.9,0
46861,6.92,25,17.3,18,3,0,2,56.5,47.3,0
46862,10.16,31,23.8,11,1,0,2,65.6,59.8,0
46863,4.86,8,7.0,8,3,0,2,21.5,15.0,0
46864,7.93,10,12.6,7,1,0,1,24.9,22.6,0
46865,10.87,9,23.9,3,2,0,1,36.4,32.9,0
46866,10.75,19,25.2,4,0,1,0,60.8,44.2,1
46867,5.88,28,8.7,19,0,1,1,63.9,41.7,1
46868,3.9,27,8.3,17,5,0,1,41.9,35.3,0
46869,7.09,25,13.5,11,2,0,1,51.2,43.5,0
46870,11.13,25,16.7,13,4,1,1,56.2,46.7,0
46871,8.33,29,14.0,5,3,0,1,41.7,43.0,0
46872,11.48,27,19.4,21,3,0,2,59.2,51.4,0
46873,7.16,19,16.4,7,5,0,1,41.6,35.4,0
46874,0.74,26,1.2,0,6,1,0,45.5,27.2,1
46875,5.65,6,9.3,8,0,0,2,10.6,15.3,0
46876,10.89,5,21.6,4,2,0,1,32.4,26.6,0
46877,0.89,18,1.8,21,3,0,1,26.6,24.8,0
46878,7.61,19,14.1,13,6,0,2,48.8,38.1,1
46879,4.85,29,7.2,4,2,1,2,42.3,36.2,0
46880,5.14,16,10.3,10,2,0,1,30.7,26.3,0
46881,7.03,12,10.5,23,6,0,1,30.0,22.5,0
46882,5.23,32,8.9,23,1,0,1,44.0,40.9,0
46883,11.08,25,26.8,8,1,0,2,57.5,51.8,0
46884,3.99,33,7.5,13,3,1,0,70.7,45.5,1
46885,9.23,23,23.8,22,1,1,0,62.6,46.8,1
46886,1.56,12,2.6,2,5,0,2,17.8,14.6,0
46887,4.33,14,11.5,7,6,0,1,30.1,25.5,0
46888,2.32,26,5.7,10,3,0,1,35.8,31.7,0
46889,3.03,9,5.5,4,2,0,1,16.5,14.5,0
46890,6.99,12,11.0,4,6,0,0,31.5,23.0,0
46891,4.43,27,8.4,17,0,0,1,39.1,35.4,0
46892,1.06,27,1.6,4,4,0,2,34.2,28.6,0
46893,10.43,24,15.3,22,3,0,2,35.1,39.3,0
46894,8.27,13,12.0,7,4,0,1,27.8,25.0,0
46895,11.48,7,21.7,14,2,0,1,28.9,28.7,0
46896,9.71,26,17.2,18,4,0,1,53.0,48.2,0
46897,6.93,12,12.3,18,2,1,0,42.4,29.3,1
46898,5.79,5,9.0,13,5,1,1,25.3,19.0,0
46899,11.39,21,23.4,7,4,1,2,52.8,44.4,0
46900,5.38,26,9.9,15,1,0,1,38.2,35.9,0
46901,6.77,17,11.6,17,2,0,1,28.8,28.6,0
46902,4.34,17,8.8,8,2,0,1,26.5,25.8,0
46903,3.73,18,5.5,4,1,0,0,38.4,23.5,1
46904,10.22,27,20.6,17,6,0,2,49.1,47.6,0
46905,3.34,31,6.0,20,2,1,1,56.3,42.0,1
46906,2.16,7,3.9,18,6,1,0,38.5,15.9,1
46907,8.87,10,15.7,1,2,0,1,29.9,25.7,0
46908,10.17,31,19.7,10,4,0,2,50.7,50.7,0
46909,11.17,15,30.6,18,4,0,0,57.5,50.6,0
46910,8.17,24,21.7,3,3,0,2,48.3,45.7,0
46911,4.51,5,7.4,12,3,0,2,18.4,17.4,0
46912,6.37,16,16.7,21,3,0,0,47.4,37.7,0
46913,2.64,22,6.3,20,6,1,0,45.3,33.3,1
46914,2.94,15,6.2,12,0,0,1,27.2,26.2,0
46915,10.81,13,23.1,18,4,0,1,53.0,41.1,1
46916,10.26,13,21.4,8,5,1,2,45.5,34.4,1
46917,3.71,25,7.5,13,2,0,1,53.3,37.5,1
46918,4.87,22,12.3,12,6,0,1,44.4,39.3,0
46919,11.53,13,30.4,8,2,0,1,46.9,43.4,0
46920,5.01,6,8.3,17,1,1,1,24.2,14.3,0
46921,4.27,12,10.5,13,6,0,2,26.4,27.5,0
46922,2.81,26,4.3,18,2,1,2,45.5,35.3,1
46923,5.19,29,13.0,16,5,0,1,46.9,42.0,0
46924,4.68,28,8.7,2,3,0,1,41.0,36.7,0
46925,8.95,34,13.5,10,5,0,1,51.7,47.5,0
46926,4.49,12,9.5,21,2,0,2,35.4,26.5,0
46927,5.77,27,9.0,22,4,0,2,36.8,36.0,0
46928,4.2,9,10.1,19,0,1,1,32.4,24.1,0
46929,4.17,31,8.1,0,1,1,1,47.1,39.1,0
46930,3.39,34,8.2,20,2,1,0,70.1,47.2,1
46931,6.23,19,9.6,3,1,1,2,39.0,28.6,1
46932,5.43,24,10.6,15,4,0,2,40.1,34.6,0
46933,1.16,13,2.0,18,3,1,0,39.6,20.0,1
46934,11.2,25,19.3,13,6,0,1,58.7,49.3,0
46935,4.51,12,8.4,8,2,0,1,25.8,20.4,0
46936,9.21,23,14.6,1,5,0,1,37.7,37.6,0
46937,10.93,18,23.6,3,3,1,2,38.7,41.6,0
46938,0.63,12,1.1,16,1,1,1,27.3,13.1,1
46939,1.92,27,2.8,2,1,0,1,39.7,29.8,0
46940,2.69,29,4.4,8,2,0,2,34.2,33.4,0
46941,10.69,7,17.7,21,2,0,2,37.1,29.7,0
46942,6.78,19,16.8,18,3,0,2,36.6,40.8,0
46943,4.08,24,10.9,5,3,0,2,40.5,34.9,0
46944,1.01,12,2.1,19,5,0,1,32.7,19.1,1
46945,0.91,12,2.1,12,4,1,0,29.1,19.1,0
46946,7.14,22,13.1,15,1,1,2,42.2,35.1,0
46947,8.59,16,15.3,7,4,0,0,37.6,31.3,0
46948,4.93,31,8.7,15,4,1,1,51.9,39.7,1
46949,3.81,25,6.5,5,3,1,2,38.6,31.5,0
46950,9.78,28,25.7,21,2,0,1,70.2,58.7,1
46951,10.45,31,20.7,15,6,0,1,58.9,51.7,0
46952,4.91,26,7.2,21,2,0,1,47.0,38.2,0
46953,9.1,22,16.9,20,4,0,1,46.9,43.9,0
46954,10.5,13,18.3,3,2,1,1,37.7,31.3,0
46955,4.88,12,8.1,21,6,0,2,28.9,25.1,0
46956,2.35,13,3.9,5,0,0,2,11.7,16.9,0
46957,4.74,6,7.1,5,2,0,1,18.5,13.1,0
46958,1.22,29,1.9,9,2,0,1,39.0,30.9,0
46959,0.91,33,2.2,7,4,0,1,36.8,35.2,0
